Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Nebraska,US,2021-01-26 05:30:28,41.1254,-98.2681,187793,1894,132453,53446,31,9708.03470622537,2026028,,1.00855729446785,84000031,USA,104736.332769509,
Nevada,US,2021-01-26 05:30:28,38.3135,-117.0554,271897,4029,,,32,8827.3775743826,2427440,,1.48181112700765,84000032,USA,78808.9953885453,
New Hampshire,US,2021-01-26 05:30:28,43.4525,-71.5639,62890,990,56151,5749,33,4625.24757099119,1211251,,1.5741771346796,84000033,USA,89081.5033488734,
New Jersey,US,2021-01-26 05:30:28,40.2989,-74.521,666951,20972,65519,580460,34,7508.85761281846,9062630,,3.14445888828415,84000034,USA,102031.48097485,
New Mexico,US,2021-01-26 05:30:28,34.8405,-106.2485,169696,3157,95848,70691,35,8092.98230804706,2255066,,1.86038563077503,84000035,USA,107546.490438658,
New York,US,2021-01-26 05:30:28,42.1657,-74.9481,1347667,42357,122544,1182766,36,6927.61083690539,30762550,,3.14298710289708,84000036,USA,158133.258995615,
North Carolina,US,2021-01-26 05:30:28,35.6301,-79.8064,723445,8720,635543,79182,37,6897.78037628227,8574060,,1.20534387548466,84000037,USA,81750.4894125562,
North Dakota,US,2021-01-26 05:30:28,47.5289,-99.784,96874,1436,94381,1057,38,12712.0890426238,1327227,,1.48233788219749,84000038,USA,174162.60094323,
Northern Mariana Islands,US,2021-01-26 05:30:28,15.0979,145.6739,132,2,29,101,69,239.373277237777,17561,,1.51515151515152,580,MNP,31845.7130422167,
Ohio,US,2021-01-26 05:30:28,40.3888,-82.7649,868656,16835,736651,115169,39,7431.33346450967,8814234,,1.93816654694148,84000039,USA,75405.5829790146,
Oklahoma,US,2021-01-26 05:30:28,35.5653,-96.9289,375487,3293,339014,33180,40,9489.25326973587,3065567,,0.876994409926309,84000040,USA,77472.5667688745,
Oregon,US,2021-01-26 05:30:28,44.572,-122.0709,138587,1882,,,41,3285.81417001582,3043792,,1.35799173082612,84000041,USA,72166.4722100975,
Pennsylvania,US,2021-01-26 05:30:28,40.5908,-77.2098,816073,20668,638214,157191,42,6374.57976256658,8909236,,2.53261656739042,84000042,USA,34192.3977594419,
Puerto Rico,US,2021-01-26 05:30:28,18.2208,-66.5901,91596,1778,78813,11005,72,2868.02680532324,1528875,,1.94113280055898,630,PRI,47871.6808811364,
Rhode Island,US,2021-01-26 05:30:28,41.6809,-71.5118,111754,2285,6778,102691,44,10549.1895586113,2418019,,2.04466954202982,84000044,USA,228252.597556451,
South Carolina,US,2021-01-26 05:30:28,33.8569,-80.945,421417,6552,187423,227442,45,8184.89820953349,4021106,,1.55475455427759,84000045,USA,78099.2302155451,
South Dakota,US,2021-01-26 05:30:28,44.2998,-99.4388,107180,1705,101797,3678,46,12115.4026579733,397521,,1.59078186228774,84000046,USA,44934.9410337769,
Tennessee,US,2021-01-26 05:30:28,35.7478,-86.6923,710427,8970,657031,44426,47,10402.8247047154,6303713,,1.26262093079233,84000047,USA,92305.6434057765,
Texas,US,2021-01-26 05:30:28,31.0545,-97.5635,2269424,35090,1818785,415549,48,7826.71166294275,16629666,,1.54620731956655,84000048,USA,57351.8217984134,
Utah,US,2021-01-26 05:30:28,40.15,-111.8624,337264,1597,285852,49815,49,10519.9132365427,2536306,,0.473516295839461,84000049,USA,79112.2653509497,
Vermont,US,2021-01-26 05:30:28,44.0459,-72.7107,11165,171,7476,3518,50,1789.29436256088,853551,,1.53157187639946,84000050,USA,136789.430582911,
Virgin Islands,US,2021-01-26 05:30:28,18.3358,-64.8963,2350,24,2234,92,78,2190.77450870716,40297,,1.02127659574468,850,VIR,37566.655479733,
Virginia,US,2021-01-26 05:30:28,37.7693,-78.17,478619,6081,37191,435347,51,5607.38017219574,5056432,,1.27053042190135,84000051,USA,59239.8892205617,
Washington,US,2021-01-26 05:30:28,47.4009,-121.4905,302141,4148,,,53,3967.76422203175,4373646,,1.37286895853261,84000053,USA,57435.4229271508,
West Virginia,US,2021-01-26 05:30:28,38.4912,-80.9545,115839,1899,89575,24365,54,6463.69968534947,1865450,,1.63934426229508,84000054,USA,104090.233669448,
Wisconsin,US,2021-01-26 05:30:28,44.2685,-89.6165,582477,6199,505987,70291,55,10004.0120678053,6003401,,1.06424803039433,84000055,USA,103108.098777934,
Wyoming,US,2021-01-26 05:30:28,42.756,-107.3025,51062,571,49008,1483,56,8822.67057618111,573868,,1.11824840390114,84000056,USA,99154.9159494712,
Alabama,US,2021-01-27 05:30:51,32.3182,-86.9023,445909,6896,233211,205802,1,9094.27239641172,3650769,,1.54650388307928,84000001,USA,74457.0926856727,
Alaska,US,2021-01-27 05:30:51,61.3707,-152.4044,53510,260,,,2,7314.65596784887,1460189,,0.485890487759297,84000002,USA,199603.442030224,
American Samoa,US,2021-01-27 05:30:51,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.08472169803,
Arizona,US,2021-01-27 05:30:51,33.7298,-111.4312,732643,12448,99529,620666,4,10065.5513876965,6462314,,1.69905397308102,84000004,USA,46423.6623020238,
Arkansas,US,2021-01-27 05:30:51,34.9697,-92.3731,287187,4690,264308,18189,5,9516.42320044642,2368680,,1.63308227740114,84000005,USA,78490.1869041197,
California,US,2021-01-27 08:30:30,36.1162,-119.6816,3293646,37308,,,6,8335.98251356296,41010770,,1.13269689215759,84000006,USA,103792.616274716,
Colorado,US,2021-01-27 05:30:51,39.0598,-105.3111,388620,5517,20569,362534,8,6748.35588920902,5279863,,1.41963872163038,84000008,USA,91684.4078283846,
Connecticut,US,2021-01-27 05:30:51,41.5978,-72.7554,244899,6934,9800,228165,9,6868.98417995522,5577331,,2.83137130000531,84000009,USA,156434.278642926,
Delaware,US,2021-01-27 05:30:51,39.3185,-75.5071,75490,1276,,,10,7752.39174995173,1192732,,1.69029010464962,84000010,USA,122486.762706364,
Diamond Princess,US,2021-01-27 05:30:51,,,49,0,,,88888,,,,0,84088888,USA,,
District of Columbia,US,2021-01-27 05:30:51,38.8974,-77.0268,35700,888,25008,9804,11,5058.45562657545,1059682,,2.48739495798319,84000011,USA,150149.982500861,
Florida,US,2021-01-27 05:30:51,27.7663,-81.6868,1667763,25673,,,12,7765.07785713178,20194859,,1.53936740412157,84000012,USA,94026.9405477868,
Georgia,US,2021-01-27 05:30:51,33.0406,-83.6431,879221,13482,,,13,8280.92654874916,6271545,,1.53340286458126,84000013,USA,59068.4293166054,
Grand Princess,US,2021-01-27 05:30:51,,,103,3,,,99999,,,,2.9126213592233,84099999,USA,,
Guam,US,2021-01-27 05:30:51,13.4443,144.7937,7566,129,7335,102,66,4606.98171455711,104883,,1.70499603489294,316,GUM,63863.8730065945,
Hawaii,US,2021-01-27 05:30:51,21.0943,-157.4983,26030,401,,,15,1838.44302309813,948691,,1.54053015751056,84000015,USA,67004.008836957,
Idaho,US,2021-01-27 05:30:51,44.2405,-114.4788,160592,1688,77351,81553,16,8986.35472128882,592647,,1.05111088970808,84000016,USA,33163.1473953102,
Illinois,US,2021-01-27 05:30:51,40.3495,-88.9861,1108430,20853,,,17,8747.20373654268,15553319,,1.88130960006496,84000017,USA,122739.415274253,
Indiana,US,2021-01-27 05:30:51,39.8494,-86.2583,614946,11087,396991,206868,18,9134.37307966363,6787227,,1.80292253303542,84000018,USA,100817.085718691,
Iowa,US,2021-01-27 05:30:51,42.0115,-93.2105,315002,4492,276465,34045,19,9983.99401598063,1238482,,1.42602269191942,84000019,USA,39253.7091094651,
Kansas,US,2021-01-27 05:30:51,38.5266,-96.7265,271578,3646,5432,262500,20,9321.96117548606,1147637,,1.34252406306844,84000020,USA,39392.8357876974,
Kentucky,US,2021-01-27 05:30:51,37.6681,-84.6701,350519,3495,41878,305146,21,7845.67268016258,3534120,,0.997092882268864,84000021,USA,79104.2674788419,
Louisiana,US,2021-01-27 05:30:51,31.1695,-91.8678,388562,8621,320025,59916,22,8358.33981888636,4873912,,2.21869354182859,84000022,USA,104842.503238474,
Maine,US,2021-01-27 05:30:51,44.6939,-69.3819,37710,558,12275,24877,23,2805.36105911865,1343658,,1.47971360381862,84000023,USA,99958.7862628812,
Maryland,US,2021-01-27 05:30:51,39.0639,-76.8021,344620,6963,9477,328180,24,5700.26862156118,6784162,,2.02048633277233,84000024,USA,112215.036191132,
Massachusetts,US,2021-01-27 05:30:51,42.2302,-71.5301,506183,14220,354388,137575,25,7343.96488474506,13096275,,2.80926068240142,84000025,USA,190007.534273108,
Michigan,US,2021-01-27 05:30:51,43.3266,-84.5361,602168,15305,463106,123757,26,6029.60470946966,9171401,,2.54164950645003,84000026,USA,91834.7083571939,
Minnesota,US,2021-01-27 05:30:51,45.6945,-93.9002,456490,6174,440596,9720,27,8094.32246643043,6080904,,1.35249403053736,84000027,USA,107824.482164794,
Mississippi,US,2021-01-27 05:30:51,32.7416,-89.6787,266598,5852,222812,37934,28,8957.81763614658,1561086,,2.19506522929654,84000028,USA,52453.2205880821,
Missouri,US,2021-01-27 05:30:51,38.4561,-92.2884,522677,6984,,,29,8516.22210476441,4071261,,1.33619807261464,84000029,USA,66334.9696322303,
Montana,US,2021-01-27 05:30:51,46.9219,-110.4544,92160,1185,86733,4242,30,8622.93198400416,922956,,1.28580729166667,84000030,USA,86356.1937090771,
Nebraska,US,2021-01-27 05:30:51,41.1254,-98.2681,188122,1905,132495,53722,31,9725.04249362079,2040787,,1.01264073314126,84000031,USA,105499.305213792,
Nevada,US,2021-01-27 05:30:51,38.3135,-117.0554,272853,4088,,,32,8858.41496339796,2436985,,1.49824264347469,84000032,USA,79118.8822903775,
New Hampshire,US,2021-01-27 05:30:51,43.4525,-71.5639,63367,994,56748,5625,33,4660.32855511208,1215219,,1.5686398283018,84000033,USA,89373.3300679336,
New Jersey,US,2021-01-27 05:30:51,40.2989,-74.521,671781,21105,65757,584919,34,7563.23609380119,9251821,,3.14164884091691,84000034,USA,104161.484949095,
New Mexico,US,2021-01-27 05:30:51,34.8405,-106.2485,170296,3171,96659,70466,35,8121.59694471986,2262391,,1.86205195659323,84000035,USA,107895.827461371,
New York,US,2021-01-27 05:30:51,42.1657,-74.9481,1358707,42537,123094,1193076,36,6984.36137219299,30925488,,3.13069705241822,84000036,USA,158970.833154917,
North Carolina,US,2021-01-27 05:30:51,35.6301,-79.8064,727423,8776,635543,83104,37,6935.70913428992,8607937,,1.20645071712058,84000037,USA,82073.4940719392,
North Dakota,US,2021-01-27 05:30:51,47.5289,-99.784,97006,1440,94584,982,38,12729.4104679147,1328400,,1.48444426117972,84000038,USA,174316.525427065,
Northern Mariana Islands,US,2021-01-27 05:30:51,15.0979,145.6739,132,2,29,101,69,239.373277237777,17561,,1.51515151515152,580,MNP,31845.7130422167,
Ohio,US,2021-01-27 05:30:51,40.3888,-82.7649,872918,16922,748132,107863,39,7467.79478317407,8850736,,1.93867006981183,84000039,USA,75717.8568067687,
Oklahoma,US,2021-01-27 05:30:51,35.5653,-96.9289,377079,3323,342697,31059,40,9529.48606396155,3093132,,0.881247696106121,84000040,USA,78169.1854704015,
Oregon,US,2021-01-27 05:30:51,44.572,-122.0709,139355,1904,,,41,3304.02298673436,3081394,,1.36629471493667,84000041,USA,73057.9929474028,
Pennsylvania,US,2021-01-27 05:30:51,40.5908,-77.2098,821184,20895,641871,158418,42,6414.50324633149,8954749,,2.54449672667758,84000042,USA,34309.871692594,
Puerto Rico,US,2021-01-27 05:30:51,18.2208,-66.5901,92069,1783,78813,11473,72,2882.83724113832,1538335,,1.93659103498463,630,PRI,48167.8895974379,
Rhode Island,US,2021-01-27 05:30:51,41.6809,-71.5118,112396,2296,6827,103273,44,10609.7921294063,2431923,,2.04277732303641,84000044,USA,229565.086877844,
South Carolina,US,2021-01-27 05:30:51,33.8569,-80.945,423667,6578,188788,228301,45,8228.59844225179,4048626,,1.55263449832062,84000045,USA,78633.7326175041,
South Dakota,US,2021-01-27 05:30:51,44.2998,-99.4388,107380,1705,102247,3428,46,12138.0102389734,398190,,1.58781896070032,84000046,USA,45010.5633922223,
Tennessee,US,2021-01-27 05:30:51,35.7478,-86.6923,712406,9162,662533,40711,47,10431.803319113,6312966,,1.28606440709371,84000047,USA,92441.1356336799,
Texas,US,2021-01-27 05:30:51,31.0545,-97.5635,2290621,35420,1845210,409991,48,7899.81514960694,16738158,,1.54630556517206,84000048,USA,57725.9852873586,
Utah,US,2021-01-27 05:30:51,40.15,-111.8624,338675,1613,289231,47831,49,10563.9250420623,2545013,,0.476267808370857,84000049,USA,79383.8534378804,
Vermont,US,2021-01-27 05:30:51,44.0459,-72.7107,11285,171,7574,3540,50,1808.52547080157,858834,,1.51528577758086,84000050,USA,137636.080123207,
Virgin Islands,US,2021-01-27 05:30:51,18.3358,-64.8963,2373,24,2254,95,78,2212.21613155834,40465,,1.01137800252845,850,VIR,37723.2725509938,
Virginia,US,2021-01-27 05:30:51,37.7693,-78.17,483326,6174,37527,439625,51,5662.52620373758,5079311,,1.27739869156635,84000051,USA,59507.9338467878,
Washington,US,2021-01-27 05:30:51,47.4009,-121.4905,303482,4167,,,53,3985.37444977887,4424230,,1.37306331182739,84000053,USA,58099.7001533705,
West Virginia,US,2021-01-27 05:30:51,38.4912,-80.9545,116978,1928,90875,24175,54,6527.25473970606,1880328,,1.64817316076527,84000054,USA,104920.411104669,
Wisconsin,US,2021-01-27 05:30:51,44.2685,-89.6165,584041,6264,507760,70017,55,10030.8736861594,6020539,,1.07252744242271,84000055,USA,103402.443033274,
Wyoming,US,2021-01-27 05:30:51,42.756,-107.3025,51152,596,49268,1288,56,8838.22109029838,609573,,1.16515483265561,84000056,USA,105324.150466775,
Alabama,US,2021-01-28 05:30:28,32.3182,-86.9023,449086,7172,233211,208703,1,9159.06701460377,3670254,,1.5970215059031,84000001,USA,74854.4874403067,
Alaska,US,2021-01-28 05:30:28,61.3707,-152.4044,53692,261,,,2,7339.53482014093,1467400,,0.486105937569843,84000002,USA,200589.164029554,
American Samoa,US,2021-01-28 05:30:28,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.08472169803,
Arizona,US,2021-01-28 05:30:28,33.7298,-111.4312,738561,12643,100281,625637,4,10146.8569254719,6504407,,1.71184235289976,84000004,USA,46637.917094455,
Arkansas,US,2021-01-28 05:30:28,34.9697,-92.3731,288964,4742,266506,17716,5,9575.30707759682,2379938,,1.6410348693955,84000005,USA,78863.2396272256,
California,US,2021-01-28 05:30:28,36.1162,-119.6816,3311328,38024,,,6,8380.735753592,41252482,,1.14827045235949,84000006,USA,104404.356090013,
Colorado,US,2021-01-28 05:30:28,39.0598,-105.3111,390296,5552,20771,363973,8,6777.45949805652,5310316,,1.42251009490233,84000008,USA,92213.2217903373,
Connecticut,US,2021-01-28 05:30:28,41.5978,-72.7554,247339,6976,9800,230563,9,6937.42186814133,5633306,,2.82042055640235,84000009,USA,158004.278477441,
Delaware,US,2021-01-28 05:30:28,39.3185,-75.5071,75832,1283,,,10,7787.51319621592,1200135,,1.69189787952316,84000010,USA,123247.00851541,
Diamond Princess,US,2021-01-28 05:30:28,,,49,0,,,88888,,,,0,84088888,USA,,
District of Columbia,US,2021-01-28 05:30:28,38.8974,-77.0268,35865,895,25271,9699,11,5081.83504333694,1064329,,2.49546912031228,84000011,USA,150808.431892925,
Florida,US,2021-01-28 05:30:28,27.7663,-81.6868,1676171,25833,,,12,7804.22537067103,20327884,,1.54119120304551,84000012,USA,94646.3028204508,
Georgia,US,2021-01-28 05:30:28,33.0406,-83.6431,885605,13643,,,13,8341.05413338058,6296044,,1.54052879105244,84000013,USA,59299.1726900209,
Grand Princess,US,2021-01-28 05:30:28,,,103,3,,,99999,,,,2.9126213592233,84099999,USA,,
Guam,US,2021-01-28 05:30:28,13.4443,144.7937,7568,129,7351,88,66,4608.19952627124,105387,,1.70454545454545,316,GUM,64170.7615585554,
Hawaii,US,2021-01-28 05:30:28,21.0943,-157.4983,26164,404,,,15,1847.90715544908,953191,,1.54410640574836,84000015,USA,67321.8341771008,
Idaho,US,2021-01-28 05:30:28,44.2405,-114.4788,161212,1714,78246,81252,16,9021.04847893054,595187,,1.06319628811751,84000016,USA,33305.279886294,
Illinois,US,2021-01-28 05:30:28,40.3495,-88.9861,1112181,20949,,,17,8776.80484912153,15633443,,1.88359628513704,84000017,USA,123371.715872565,
Indiana,US,2021-01-28 05:30:28,39.8494,-86.2583,617176,11137,399347,206692,18,9167.49737345146,6830296,,1.80450957263406,84000018,USA,101456.830207098,
Iowa,US,2021-01-28 05:30:28,42.0115,-93.2105,316114,4500,277824,33790,19,10019.2388758411,1241079,,1.42353707839577,84000019,USA,39336.0210708479,
Kansas,US,2021-01-28 05:30:28,38.5266,-96.7265,274746,3740,5544,265462,20,9430.70331588013,1159776,,1.36125730674878,84000020,USA,39809.5090333551,
Kentucky,US,2021-01-28 05:30:28,37.6681,-84.6701,352934,3542,41925,307467,21,7899.72766583409,3545049,,1.00358707293715,84000021,USA,79348.8914698994,
Louisiana,US,2021-01-28 05:30:28,31.1695,-91.8678,392416,8688,344321,39407,22,8441.24304066818,4908042,,2.21397700399576,84000022,USA,105576.672143356,
Maine,US,2021-01-28 05:30:28,44.6939,-69.3819,38170,562,12316,25292,23,2839.58185167221,1351461,,1.4723604925334,84000023,USA,100539.275054828,
Maryland,US,2021-01-28 05:30:28,39.0639,-76.8021,346559,6996,9479,330084,24,5732.34110968493,6819049,,2.01870388591841,84000024,USA,112792.092866311,
Massachusetts,US,2021-01-28 05:30:28,42.2302,-71.5301,509503,14304,354388,140811,25,7392.13316265514,13192478,,2.80744176187383,84000025,USA,191403.297176657,
Michigan,US,2021-01-28 05:30:28,43.3266,-84.5361,604233,15314,463106,125813,26,6050.28188548209,9219943,,2.5344527690477,84000026,USA,92320.7671843104,
Minnesota,US,2021-01-28 05:30:28,45.6945,-93.9002,457317,6192,441740,9385,27,8108.98654380286,6096425,,1.35398421663747,84000027,USA,108099.695157415,
Mississippi,US,2021-01-28 05:30:28,32.7416,-89.6787,268672,5917,222812,39943,28,9027.50500730978,1563160,,2.2023136017151,84000028,USA,52522.9079592453,
Missouri,US,2021-01-28 05:30:28,38.4561,-92.2884,524857,7018,,,29,8551.74186972132,4086146,,1.33712611244587,84000029,USA,66577.4979356173,
Montana,US,2021-01-28 05:30:28,46.9219,-110.4544,92531,1201,87018,4312,30,8657.64452486859,929959,,1.29794339194432,84000030,USA,87011.4280046932,
Nebraska,US,2021-01-28 05:30:28,41.1254,-98.2681,188784,1917,133206,53661,31,9759.2648500213,2052707,,1.01544622425629,84000031,USA,106115.51441061,
Nevada,US,2021-01-28 05:30:28,38.3135,-117.0554,273873,4134,,,32,8891.53016925117,2445386,,1.50945876373356,84000032,USA,79391.6282162332,
New Hampshire,US,2021-01-28 05:30:28,43.4525,-71.5639,63886,1006,57343,5537,33,4698.49843091657,1224489,,1.57467989856933,84000033,USA,90055.0925895282,
New Jersey,US,2021-01-28 05:30:28,40.2989,-74.521,676537,21220,66173,589144,34,7616.78144691793,9295008,,3.13656163668802,84000034,USA,104647.705126776,
New Mexico,US,2021-01-28 05:30:28,34.8405,-106.2485,171047,3198,98042,69807,35,8157.41293162199,2271257,,1.8696615550112,84000035,USA,108318.656409273,
New York,US,2021-01-28 05:30:28,42.1657,-74.9481,1369072,42699,124003,1202370,36,7037.64210573067,31128149,,3.11882793600337,84000036,USA,160012.601291866,
North Carolina,US,2021-01-28 05:30:28,35.6301,-79.8064,733010,8915,635543,88552,37,6988.97911191405,8656129,,1.2162180597809,84000037,USA,82532.9869592959,
North Dakota,US,2021-01-28 05:30:28,47.5289,-99.784,97160,1441,94728,991,38,12749.6187974207,1333029,,1.48312062577192,84000038,USA,174923.956318515,
Northern Mariana Islands,US,2021-01-28 05:30:28,15.0979,145.6739,132,2,29,101,69,239.373277237777,17561,,1.51515151515152,580,MNP,31845.7130422167,
Ohio,US,2021-01-28 05:30:28,40.3888,-82.7649,878284,17002,757003,104278,39,7513.7007981795,8872864,,1.93593416252602,84000039,USA,75907.1613725608,
Oklahoma,US,2021-01-28 05:30:28,35.5653,-96.9289,379789,3388,345867,30534,40,9597.97279282562,3115197,,0.892074283352072,84000040,USA,78726.8089657468,
Oregon,US,2021-01-28 05:30:28,44.572,-122.0709,140063,1924,,,41,3320.80923964676,3105100,,1.37366756388197,84000041,USA,73620.0479072071,
Pennsylvania,US,2021-01-28 05:30:28,40.5908,-77.2098,826760,21111,654695,150954,42,6458.05897817909,8997550,,2.55346170593643,84000042,USA,34436.469208027,
Puerto Rico,US,2021-01-28 05:30:28,18.2208,-66.5901,92244,1794,78813,11637,72,2888.31678927286,1546444,,1.94484194093925,630,PRI,48421.7962021408,
Rhode Island,US,2021-01-28 05:30:28,41.6809,-71.5118,113009,2303,6862,103844,44,10667.6572008975,2451147,,2.03789078745941,84000044,USA,231379.765726697,
South Carolina,US,2021-01-28 05:30:28,33.8569,-80.945,427231,6673,190336,230222,45,8297.81961087759,4072097,,1.56191849374226,84000045,USA,79089.5940228958,
South Dakota,US,2021-01-28 05:30:28,44.2998,-99.4388,107608,1739,102631,3238,46,12163.7828813136,399210,,1.61605085123783,84000046,USA,45125.862055323,
Tennessee,US,2021-01-28 05:30:28,35.7478,-86.6923,715806,9316,668021,38469,47,10481.5897208066,6339869,,1.30146995135553,84000047,USA,92835.0778586107,
Texas,US,2021-01-28 05:30:28,31.0545,-97.5635,2309220,35877,1867289,406054,48,7963.95874296767,16837794,,1.55364148933406,84000048,USA,58069.6065072139,
Utah,US,2021-01-28 05:30:28,40.15,-111.8624,340684,1620,293030,46034,49,10626.5896184541,2557878,,0.475513966021298,84000049,USA,79785.1375470296,
Vermont,US,2021-01-28 05:30:28,44.0459,-72.7107,11379,172,7696,3511,50,1823.58983892344,862821,,1.51155637577995,84000050,USA,138275.033694504,
Virgin Islands,US,2021-01-28 05:30:28,18.3358,-64.8963,2373,24,2260,89,78,2212.21613155834,40681,,1.01137800252845,850,VIR,37924.6373569005,
Virginia,US,2021-01-28 05:30:28,37.7693,-78.17,488553,6228,37823,444502,51,5723.76442486977,5112697,,1.27478492609809,84000051,USA,59899.0758499864,
Washington,US,2021-01-28 05:30:28,47.4009,-121.4905,305289,4211,,,53,4009.10426449853,4446844,,1.37934874823528,84000053,USA,58396.6708396297,
West Virginia,US,2021-01-28 05:30:28,38.4912,-80.9545,117775,1953,92251,23571,54,6571.72653805743,1890498,,1.65824665676077,84000054,USA,105487.886875351,
Wisconsin,US,2021-01-28 05:30:28,44.2685,-89.6165,585600,6302,510012,69286,55,10057.6494297746,6050119,,1.07616120218579,84000055,USA,103910.477989102,
Wyoming,US,2021-01-28 05:30:28,42.756,-107.3025,51368,596,49338,1434,56,8875.54232417984,616677,,1.16025541192961,84000056,USA,106551.604381098,
Alabama,US,2021-01-29 05:30:28,32.3182,-86.9023,452734,7340,242143,203251,1,9233.46763379314,3683888,,1.62126104953461,84000001,USA,75132.5515965643,
Alaska,US,2021-01-29 05:30:28,61.3707,-152.4044,53876,262,,,2,7364.68706641423,1479849,,0.486301878387408,84000002,USA,202290.904865729,
American Samoa,US,2021-01-29 05:30:28,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.08472169803,
Arizona,US,2021-01-29 05:30:28,33.7298,-111.4312,743232,12819,101104,629309,4,10211.0303230638,6549568,,1.72476427279773,84000004,USA,46840.6039141239,
Arkansas,US,2021-01-29 05:30:28,34.9697,-92.3731,290856,4784,268495,17577,5,9638.00167273952,2394171,,1.64480017603213,84000005,USA,79334.8739679582,
California,US,2021-01-29 08:30:32,36.1162,-119.6816,3331820,38643,,,6,8432.59818613597,41470634,,1.15978627254602,84000006,USA,104956.468786887,
Colorado,US,2021-01-29 05:30:28,39.0598,-105.3111,391737,5569,20864,365304,8,6802.48235029354,5342864,,1.42161705429919,84000008,USA,92778.4152633494,
Connecticut,US,2021-01-29 05:30:28,41.5978,-72.7554,248765,7020,9800,231945,9,6977.4186482042,5883910,,2.82194038550439,84000009,USA,165033.277825881,
Delaware,US,2021-01-29 05:30:28,39.3185,-75.5071,76495,1292,,,10,7855.59950871053,1203211,,1.68899928099876,84000010,USA,123562.896143213,
Diamond Princess,US,2021-01-29 05:30:28,,,49,0,,,88888,,,,0,84088888,USA,,
District of Columbia,US,2021-01-29 05:30:28,38.8974,-77.0268,36132,902,25442,9788,11,5119.66719046006,1070939,,2.49640208125761,84000011,USA,151745.025497734,
Florida,US,2021-01-29 05:30:28,27.7663,-81.6868,1687594,26035,,,12,7857.4106759944,20443518,,1.54272887910244,84000012,USA,95184.6928752317,
Georgia,US,2021-01-29 05:30:28,33.0406,-83.6431,892957,13827,,,13,8410.29880791224,6338228,,1.54845082126015,84000013,USA,59696.4819052608,
Grand Princess,US,2021-01-29 05:30:28,,,103,3,,,99999,,,,2.9126213592233,84099999,USA,,
Guam,US,2021-01-29 05:30:28,13.4443,144.7937,7572,129,7353,90,66,4610.6351496995,105794,,1.70364500792393,316,GUM,64418.5862423811,
Hawaii,US,2021-01-29 05:30:28,21.0943,-157.4983,26263,406,,,15,1854.89931293224,958263,,1.54590107756159,84000015,USA,67680.0586493694,
Idaho,US,2021-01-29 05:30:28,44.2405,-114.4788,161720,1721,79298,80701,16,9049.4749771273,597513,,1.06418501113035,84000016,USA,33435.4374351241,
Illinois,US,2021-01-29 05:30:28,40.3495,-88.9861,1116372,21074,,,17,8809.87823297062,15733562,,1.88772201380902,84000017,USA,124161.807525532,
Indiana,US,2021-01-29 05:30:28,39.8494,-86.2583,619995,11180,401700,207115,18,9209.37063990343,6884491,,1.80324034871249,84000018,USA,102261.839669803,
Iowa,US,2021-01-29 05:30:28,42.0115,-93.2105,317124,4532,279641,32951,19,10051.2508438799,1244219,,1.42909398216471,84000019,USA,39435.5434269287,
Kansas,US,2021-01-29 05:30:28,38.5266,-96.7265,274823,3741,5544,265538,20,9433.34635401471,1159776,,1.36123977978553,84000020,USA,39809.5090333551,
Kentucky,US,2021-01-29 05:30:28,37.6681,-84.6701,355868,3611,42684,309573,21,7965.39943724619,3560903,,1.01470208054672,84000021,USA,79703.7518188999,
Louisiana,US,2021-01-29 05:30:28,31.1695,-91.8678,394909,8743,344321,41845,22,8494.86985226706,4938784,,2.21392776563715,84000022,USA,106237.961931632,
Maine,US,2021-01-29 05:30:28,44.6939,-69.3819,38454,567,12337,25550,23,2860.70947142266,1363123,,1.47448899984397,84000023,USA,101406.846539088,
Maryland,US,2021-01-29 05:30:28,39.0639,-76.8021,348749,7037,9482,332230,24,5768.56532267669,6865525,,2.0177835635371,84000024,USA,113560.84013709,
Massachusetts,US,2021-01-29 05:30:28,42.2302,-71.5301,514134,14348,389717,110069,25,7459.32210693271,13309441,,2.79071214897284,84000025,USA,193100.256902318,
Michigan,US,2021-01-29 05:30:28,43.3266,-84.5361,606488,15402,463106,127980,26,6072.86156195087,9271264,,2.53953911701468,84000026,USA,92834.652583891,
Minnesota,US,2021-01-29 05:30:28,45.6945,-93.9002,458633,6208,442600,9825,27,8132.32139969416,6138854,,1.35358772700612,84000027,USA,108852.031480068,
Mississippi,US,2021-01-29 05:30:28,32.7416,-89.6787,270476,5945,222812,41719,28,9088.12025204383,1564964,,2.19797689998373,84000028,USA,52583.5232039794,
Missouri,US,2021-01-29 05:30:28,38.4561,-92.2884,527523,7041,,,29,8595.18026117781,4106829,,1.33472853316348,84000029,USA,66914.4957790136,
Montana,US,2021-01-29 05:30:28,46.9219,-110.4544,92934,1210,87720,4004,30,8695.35113933857,938967,,1.30199926829793,84000030,USA,87854.2597246575,
